Regiao;UF;Ano;Tipo_homicidio;Qtd_homicidio;Taxa_homicidio
Norte;AC;2016;homicidios_de_jovens_por_armas_de_fogo;127.0;54.94
Norte;AC;2016;homicidios_de_mulheres_por_armas_de_fogo;11.0;2.61
Norte;AC;2016;homicidios_homens;340.0;82.55
Norte;AC;2016;homicidios_homens_nao_negros;39.0;54.14
Norte;AC;2016;homicidios_homens_negros;288.0;88.38
Norte;AC;2016;homicidios_mulheres;23.0;5.46
Norte;AC;2016;homicidios_mulheres_nao_negras;4.0;5.17
Norte;AC;2016;homicidios_mulheres_negras;19.0;5.78
Norte;AC;2016;homicidios_nao_negros;43.0;28.78
Norte;AC;2016;homicidios_negros;307.0;46.94
Norte;AC;2016;homicidios_por_armas_de_fogo;226.0;27.67
Norte;AC;2017;homicidios;516.0;62.2
Norte;AC;2017;homicidios_de_homens_por_armas_de_fogo;366.0;56.75
Norte;AC;2017;homicidios_de_jovens;297.0;126.29
Norte;AC;2017;homicidios_de_jovens_homens;281.0;236.26
Norte;AC;2017;homicidios_de_jovens_mulheres;16.0;13.765
Norte;AC;2017;homicidios_de_jovens_por_armas_de_fogo;236.0;100.35
Norte;AC;2017;homicidios_de_mulheres_por_armas_de_fogo;17.0;3.98
Norte;AC;2017;homicidios_homens;481.0;115.01
Norte;AC;2017;homicidios_homens_nao_negros;68.0;86.01
Norte;AC;2017;homicidios_homens_negros;404.0;123.57
Norte;AC;2017;homicidios_mulheres;34.0;7.95
Norte;AC;2017;homicidios_mulheres_nao_negras;9.0;10.6
Norte;AC;2017;homicidios_mulheres_negras;24.0;7.36
Norte;AC;2017;homicidios_nao_negros;77.0;47.07
Norte;AC;2017;homicidios_negros;428.0;65.56
Norte;AC;2017;homicidios_por_armas_de_fogo;384.0;46.28
Norte;AC;2018;homicidios;409.0;47.05
Norte;AC;2018;homicidios_de_homens_por_armas_de_fogo;289.0;86.19
Norte;AC;2018;homicidios_de_jovens;235.0;98.24
Norte;AC;2018;homicidios_de_jovens_homens;222.0;183.53
Norte;AC;2018;homicidios_de_jovens_mulheres;13.0;11.67
Norte;AC;2018;homicidios_de_jovens_por_armas_de_fogo;189.0;79.01
Norte;AC;2018;homicidios_de_mulheres_por_armas_de_fogo;22.0;5.07
Norte;AC;2018;homicidios_homens;374.0;88.12
Norte;AC;2018;homicidios_homens_nao_negros;43.0;48.14
Norte;AC;2018;homicidios_homens_negros;322.0;96.41
Norte;AC;2018;homicidios_mulheres;35.0;8.06
Norte;AC;2018;homicidios_mulheres_nao_negras;6.0;5.93
Norte;AC;2018;homicidios_mulheres_negras;28.0;8.52
Norte;AC;2018;homicidios_nao_negros;49.0;25.72
Norte;AC;2018;homicidios_negros;350.0;52.83
Norte;AC;2018;homicidios_por_armas_de_fogo;311.0;35.78
Norte;AC;2019;homicidios;325.0;36.85
Norte;AC;2019;homicidios_de_homens_por_armas_de_fogo;205.0;7.21
Norte;AC;2019;homicidios_de_jovens;174.0;71.6
Norte;AC;2019;homicidios_de_jovens_homens;163.0;132.63
Norte;AC;2019;homicidios_de_jovens_mulheres;11.0;9.7
Norte;AC;2019;homicidios_de_jovens_por_armas_de_fogo;123.0;50.61
Norte;AC;2019;homicidios_de_mulheres_por_armas_de_fogo;17.0;3.86
Norte;AC;2019;homicidios_homens;290.0;67.36
Norte;AC;2019;homicidios_homens_nao_negros;30.0;37.35
Norte;AC;2019;homicidios_homens_negros;252.0;74.0
Norte;AC;2019;homicidios_mulheres;32.0;7.26
Norte;AC;2019;homicidios_mulheres_nao_negras;5.0;5.38
Norte;AC;2019;homicidios_mulheres_negras;25.0;7.11
Norte;AC;2019;homicidios_nao_negros;35.0;20.19
Norte;AC;2019;homicidios_negros;277.0;40.02
Norte;AC;2019;homicidios_por_armas_de_fogo;222.0;25.17
Norte;AC;2020;homicidios;304.0;33.98
Norte;AC;2020;homicidios_de_homens_por_armas_de_fogo;211.0;7.42
Norte;AC;2020;homicidios_de_jovens;164.0;63.93
Norte;AC;2020;homicidios_de_jovens_homens;149.0;115.2
Norte;AC;2020;homicidios_de_jovens_mulheres;15.0;11.7
Norte;AC;2020;homicidios_de_jovens_por_armas_de_fogo;134.0;52.23
Norte;AC;2020;homicidios_de_mulheres_por_armas_de_fogo;16.0;3.57
Norte;AC;2020;homicidios_homens;273.0;61.03
Norte;AC;2020;homicidios_homens_nao_negros;32.0;41.77
Norte;AC;2020;homicidios_homens_negros;232.0;66.34
Norte;AC;2020;homicidios_mulheres;27.0;6.03
Norte;AC;2020;homicidios_mulheres_nao_negras;6.0;7.23
Norte;AC;2020;homicidios_mulheres_negras;21.0;5.69
Norte;AC;2020;homicidios_nao_negros;38.0;23.82
Norte;AC;2020;homicidios_negros;253.0;35.22
Norte;AC;2020;homicidios_por_armas_de_fogo;228.0;25.48
Norte;AC;2021;homicidios;205.0;22.6
Norte;AC;2021;homicidios_de_homens_por_armas_de_fogo;112.0;24.7
Norte;AC;2021;homicidios_de_jovens;94.0;37.89
Norte;AC;2021;homicidios_de_jovens_homens;84.0;81.44
Norte;AC;2021;homicidios_de_jovens_mulheres;10.0;7.98
Norte;AC;2021;homicidios_de_jovens_por_armas_de_fogo;67.0;32.42
Norte;AC;2021;homicidios_de_mulheres_por_armas_de_fogo;6.0;1.78
Norte;AC;2021;homicidios_homens;176.0;38.82
Norte;AC;2021;homicidios_homens_nao_negros;18.0;24.46
Norte;AC;2021;homicidios_homens_negros;158.0;42.03
Norte;AC;2021;homicidios_mulheres;28.0;6.17
Norte;AC;2021;homicidios_mulheres_nao_negras;2.0;2.59
Norte;AC;2021;homicidios_mulheres_negras;26.0;7.15
Norte;AC;2021;homicidios_nao_negros;20.0;13.28
Norte;AC;2021;homicidios_negros;184.0;24.88
Norte;AC;2021;homicidios_por_armas_de_fogo;118.0;13.01
Norte;AC;2022;homicidios;238.0;26.39
Norte;AC;2022;homicidios_de_homens_por_armas_de_fogo;132.0;29.1
Norte;AC;2022;homicidios_de_jovens;112.0;46.38
Norte;AC;2022;homicidios_de_jovens_homens;103.0;
Norte;AC;2022;homicidios_de_jovens_mulheres;9.0;7.83
Norte;AC;2022;homicidios_de_jovens_por_armas_de_fogo;75.0;31.06
Norte;AC;2022;homicidios_de_mulheres_por_armas_de_fogo;8.0;
Norte;AC;2022;homicidios_homens;213.0;46.96
Norte;AC;2022;homicidios_homens_nao_negros;21.0;25.06
Norte;AC;2022;homicidios_homens_negros;185.0;50.02
Norte;AC;2022;homicidios_mulheres;23.0;5.13
Norte;AC;2022;homicidios_mulheres_nao_negras;5.0;5.32
Norte;AC;2022;homicidios_mulheres_negras;16.0;4.52
Norte;AC;2022;homicidios_nao_negros;26.0;14.63
Norte;AC;2022;homicidios_negros;201.0;27.76
Norte;AC;2022;homicidios_por_armas_de_fogo;141.0;15.63
Nordeste;AL;1979;homicidios_de_jovens_homens;104.0;
Nordeste;AL;1979;homicidios_de_jovens_mulheres;6.0;
Nordeste;AL;1979;homicidios_por_armas_de_fogo;131.0;
Nordeste;AL;1980;homicidios;;14.12
Nordeste;AL;1980;homicidios_de_jovens_homens;112.0;44.37
Nordeste;AL;1980;homicidios_de_jovens_mulheres;19.0;6.99
Nordeste;AL;1980;homicidios_mulheres;;2.97
Nordeste;AL;1980;homicidios_por_armas_de_fogo;148.0;7.46
Nordeste;AL;1981;homicidios;;19.37
Nordeste;AL;1981;homicidios_de_jovens_homens;121.0;46.43
Nordeste;AL;1981;homicidios_de_jovens_mulheres;27.0;9.654
Nordeste;AL;1981;homicidios_mulheres;;4.26
Nordeste;AL;1981;homicidios_por_armas_de_fogo;190.0;9.39
Nordeste;AL;1982;homicidios;;20.74
Nordeste;AL;1982;homicidios_de_jovens_homens;152.0;56.37
Nordeste;AL;1982;homicidios_de_jovens_mulheres;15.0;5.192
Nordeste;AL;1982;homicidios_mulheres;;3.31
Nordeste;AL;1982;homicidios_por_armas_de_fogo;185.0;8.92
Nordeste;AL;1983;homicidios;;26.27
Nordeste;AL;1983;homicidios_de_jovens_homens;203.0;72.9
Nordeste;AL;1983;homicidios_de_jovens_mulheres;24.0;8.048
Nordeste;AL;1983;homicidios_mulheres;;4.8
Nordeste;AL;1983;homicidios_por_armas_de_fogo;267.0;12.57
Nordeste;AL;1984;homicidios;;24.98
Nordeste;AL;1984;homicidios_de_jovens_homens;185.0;64.32
Nordeste;AL;1984;homicidios_de_jovens_mulheres;18.0;5.85
Nordeste;AL;1984;homicidios_mulheres;;3.96
Nordeste;AL;1984;homicidios_por_armas_de_fogo;304.0;13.98
Nordeste;AL;1985;homicidios;;23.02
Nordeste;AL;1985;homicidios_de_jovens_homens;173.0;58.32
Nordeste;AL;1985;homicidios_de_jovens_mulheres;34.0;10.74
Nordeste;AL;1985;homicidios_mulheres;;5.11
Nordeste;AL;1985;homicidios_por_armas_de_fogo;281.0;12.63
Nordeste;AL;1986;homicidios;;24.81
Nordeste;AL;1986;homicidios_de_jovens_homens;197.0;64.49
Nordeste;AL;1986;homicidios_de_jovens_mulheres;19.0;5.832
Nordeste;AL;1986;homicidios_mulheres;;3.7
Nordeste;AL;1986;homicidios_por_armas_de_fogo;282.0;12.4
Nordeste;AL;1987;homicidios;;23.08
Nordeste;AL;1987;homicidios_de_jovens_homens;213.0;67.8
Nordeste;AL;1987;homicidios_de_jovens_mulheres;29.0;8.661
Nordeste;AL;1987;homicidios_mulheres;;3.96
Nordeste;AL;1987;homicidios_por_armas_de_fogo;274.0;11.8
Nordeste;AL;1988;homicidios;;30.38
Nordeste;AL;1988;homicidios_de_jovens_homens;281.0;87.0
Nordeste;AL;1988;homicidios_de_jovens_mulheres;24.0;6.984
Nordeste;AL;1988;homicidios_mulheres;;5.04
Nordeste;AL;1988;homicidios_por_armas_de_fogo;342.0;14.43
Nordeste;AL;1989;homicidios;805.0;33.31
Nordeste;AL;1989;homicidios_de_homens_por_armas_de_fogo;310.0;26.2
Nordeste;AL;1989;homicidios_de_jovens;339.0;49.6
Nordeste;AL;1989;homicidios_de_jovens_homens;310.0;93.6
Nordeste;AL;1989;homicidios_de_jovens_mulheres;29.0;8.23
Nordeste;AL;1989;homicidios_de_jovens_por_armas_de_fogo;143.0;20.92
Nordeste;AL;1989;homicidios_de_mulheres_por_armas_de_fogo;21.0;1.7
Nordeste;AL;1989;homicidios_homens;739.0;62.6
Nordeste;AL;1989;homicidios_mulheres;66.0;5.34
Nordeste;AL;1989;homicidios_por_armas_de_fogo;331.0;13.7
Nordeste;AL;1990;homicidios;719.0;29.21
Nordeste;AL;1990;homicidios_de_homens_por_armas_de_fogo;261.0;21.6
Nordeste;AL;1990;homicidios_de_jovens;284.0;40.57
Nordeste;AL;1990;homicidios_de_jovens_homens;263.0;77.5
Nordeste;AL;1990;homicidios_de_jovens_mulheres;20.0;5.55
Nordeste;AL;1990;homicidios_de_jovens_por_armas_de_fogo;116.0;16.57
Nordeste;AL;1990;homicidios_de_mulheres_por_armas_de_fogo;12.0;0.95
Nordeste;AL;1990;homicidios_homens;663.0;55.1
Nordeste;AL;1990;homicidios_mulheres;55.0;4.37
Nordeste;AL;1990;homicidios_por_armas_de_fogo;273.0;11.09
Nordeste;AL;1991;homicidios;665.0;26.45
Nordeste;AL;1991;homicidios_de_homens_por_armas_de_fogo;234.0;19.0
Nordeste;AL;1991;homicidios_de_jovens;239.0;33.24
Nordeste;AL;1991;homicidios_de_jovens_homens;219.0;62.8
Nordeste;AL;1991;homicidios_de_jovens_mulheres;19.0;5.13
Nordeste;AL;1991;homicidios_de_jovens_por_armas_de_fogo;99.0;13.77
Nordeste;AL;1991;homicidios_de_mulheres_por_armas_de_fogo;18.0;1.4
Nordeste;AL;1991;homicidios_homens;590.0;48.03
Nordeste;AL;1991;homicidios_mulheres;67.0;5.21
Nordeste;AL;1991;homicidios_por_armas_de_fogo;257.0;10.22
Nordeste;AL;1992;homicidios;591.0;23.31
Nordeste;AL;1992;homicidios_de_homens_por_armas_de_fogo;267.0;21.5
Nordeste;AL;1992;homicidios_de_jovens;243.0;33.4
Nordeste;AL;1992;homicidios_de_jovens_homens;219.0;61.9
Nordeste;AL;1992;homicidios_de_jovens_mulheres;24.0;6.42
Nordeste;AL;1992;homicidios_de_jovens_por_armas_de_fogo;131.0;18.01
Nordeste;AL;1992;homicidios_de_mulheres_por_armas_de_fogo;17.0;1.31
Nordeste;AL;1992;homicidios_homens;538.0;43.42
Nordeste;AL;1992;homicidios_mulheres;53.0;4.09
Nordeste;AL;1992;homicidios_por_armas_de_fogo;284.0;11.2
Nordeste;AL;1993;homicidios;619.0;23.77
Nordeste;AL;1993;homicidios_de_homens_por_armas_de_fogo;322.0;25.3
Nordeste;AL;1993;homicidios_de_jovens;238.0;31.9
Nordeste;AL;1993;homicidios_de_jovens_homens;223.0;61.7
Nordeste;AL;1993;homicidios_de_jovens_mulheres;15.0;3.9
Nordeste;AL;1993;homicidios_de_jovens_por_armas_de_fogo;147.0;19.7
Nordeste;AL;1993;homicidios_de_mulheres_por_armas_de_fogo;29.0;2.17
Nordeste;AL;1993;homicidios_homens;569.0;44.72
Nordeste;AL;1993;homicidios_mulheres;50.0;3.75
Nordeste;AL;1993;homicidios_por_armas_de_fogo;351.0;13.48
Nordeste;AL;1994;homicidios;615.0;23.25
Nordeste;AL;1994;homicidios_de_homens_por_armas_de_fogo;360.0;27.8
Nordeste;AL;1994;homicidios_de_jovens;257.0;33.91
Nordeste;AL;1994;homicidios_de_jovens_homens;236.0;64.2
Nordeste;AL;1994;homicidios_de_jovens_mulheres;21.0;5.38
Nordeste;AL;1994;homicidios_de_jovens_por_armas_de_fogo;166.0;21.9
Nordeste;AL;1994;homicidios_de_mulheres_por_armas_de_fogo;24.0;1.77
Nordeste;AL;1994;homicidios_homens;567.0;43.88
Nordeste;AL;1994;homicidios_mulheres;48.0;3.55
Nordeste;AL;1994;homicidios_por_armas_de_fogo;384.0;14.52
Nordeste;AL;1995;homicidios;742.0;27.63
Nordeste;AL;1995;homicidios_de_homens_por_armas_de_fogo;447.0;34.0
Nordeste;AL;1995;homicidios_de_jovens;291.0;37.82
Nordeste;AL;1995;homicidios_de_jovens_homens;262.0;70.3
Nordeste;AL;1995;homicidios_de_jovens_mulheres;29.0;7.32
Nordeste;AL;1995;homicidios_de_jovens_por_armas_de_fogo;203.0;26.39
Nordeste;AL;1995;homicidios_de_mulheres_por_armas_de_fogo;38.0;2.76
Nordeste;AL;1995;homicidios_homens;680.0;51.84
Nordeste;AL;1995;homicidios_mulheres;62.0;4.51
Nordeste;AL;1995;homicidios_por_armas_de_fogo;485.0;18.06
Nordeste;AL;1996;homicidios;741.0;28.14
Nordeste;AL;1996;homicidios_de_homens_por_armas_de_fogo;472.0;36.7
Nordeste;AL;1996;homicidios_de_jovens;327.0;42.37
Nordeste;AL;1996;homicidios_de_jovens_homens;295.0;78.49
Nordeste;AL;1996;homicidios_de_jovens_mulheres;32.0;8.084
Nordeste;AL;1996;homicidios_de_jovens_por_armas_de_fogo;233.0;30.56
Nordeste;AL;1996;homicidios_de_mulheres_por_armas_de_fogo;43.0;3.18
Nordeste;AL;1996;homicidios_homens;671.0;51.45
Nordeste;AL;1996;homicidios_homens_nao_negros;0.0;
Nordeste;AL;1996;homicidios_homens_negros;0.0;
Nordeste;AL;1996;homicidios_mulheres;70.0;5.19
Nordeste;AL;1996;homicidios_mulheres_nao_negras;0.0;
Nordeste;AL;1996;homicidios_mulheres_negras;0.0;
Nordeste;AL;1996;homicidios_nao_negros;0.0;
Nordeste;AL;1996;homicidios_negros;0.0;
Nordeste;AL;1996;homicidios_por_armas_de_fogo;515.0;19.56
Nordeste;AL;1997;homicidios;642.0;24.11
Nordeste;AL;1997;homicidios_de_homens_por_armas_de_fogo;436.0;33.5
Nordeste;AL;1997;homicidios_de_jovens;258.0;37.82
Nordeste;AL;1997;homicidios_de_jovens_homens;225.0;70.83
Nordeste;AL;1997;homicidios_de_jovens_mulheres;33.0;9.05
Nordeste;AL;1997;homicidios_de_jovens_por_armas_de_fogo;196.0;25.4
Nordeste;AL;1997;homicidios_de_mulheres_por_armas_de_fogo;43.0;3.15
Nordeste;AL;1997;homicidios_homens;580.0;58.14
Nordeste;AL;1997;homicidios_homens_nao_negros;43.0;
Nordeste;AL;1997;homicidios_homens_negros;124.0;
Nordeste;AL;1997;homicidios_mulheres;62.0;4.55
Nordeste;AL;1997;homicidios_mulheres_nao_negras;4.0;
Nordeste;AL;1997;homicidios_mulheres_negras;8.0;
Nordeste;AL;1997;homicidios_nao_negros;47.0;
Nordeste;AL;1997;homicidios_negros;132.0;
Nordeste;AL;1997;homicidios_por_armas_de_fogo;479.0;17.99
Nordeste;AL;1998;homicidios;582.0;21.65
Nordeste;AL;1998;homicidios_de_homens_por_armas_de_fogo;386.0;29.4
Nordeste;AL;1998;homicidios_de_jovens;260.0;33.58
Nordeste;AL;1998;homicidios_de_jovens_homens;234.0;60.89
Nordeste;AL;1998;homicidios_de_jovens_mulheres;26.0;6.67
Nordeste;AL;1998;homicidios_de_jovens_por_armas_de_fogo;192.0;24.63
Nordeste;AL;1998;homicidios_de_mulheres_por_armas_de_fogo;28.0;2.03
Nordeste;AL;1998;homicidios_homens;537.0;41.13
Nordeste;AL;1998;homicidios_homens_nao_negros;47.0;
Nordeste;AL;1998;homicidios_homens_negros;216.0;
Nordeste;AL;1998;homicidios_mulheres;45.0;3.27
Nordeste;AL;1998;homicidios_mulheres_nao_negras;8.0;
Nordeste;AL;1998;homicidios_mulheres_negras;18.0;
Nordeste;AL;1998;homicidios_nao_negros;55.0;
Nordeste;AL;1998;homicidios_negros;234.0;
Nordeste;AL;1998;homicidios_por_armas_de_fogo;414.0;15.4
Nordeste;AL;1999;homicidios;554.0;20.42
Nordeste;AL;1999;homicidios_de_homens_por_armas_de_fogo;353.0;26.6
Nordeste;AL;1999;homicidios_de_jovens;273.0;33.74
Nordeste;AL;1999;homicidios_de_jovens_homens;252.0;62.48
Nordeste;AL;1999;homicidios_de_jovens_mulheres;21.0;5.175
Nordeste;AL;1999;homicidios_de_jovens_por_armas_de_fogo;202.0;25.66
Nordeste;AL;1999;homicidios_de_mulheres_por_armas_de_fogo;29.0;2.08
Nordeste;AL;1999;homicidios_homens;499.0;36.47
Nordeste;AL;1999;homicidios_homens_nao_negros;47.0;
Nordeste;AL;1999;homicidios_homens_negros;338.0;
Nordeste;AL;1999;homicidios_mulheres;55.0;3.96
Nordeste;AL;1999;homicidios_mulheres_nao_negras;7.0;
Nordeste;AL;1999;homicidios_mulheres_negras;30.0;
Nordeste;AL;1999;homicidios_nao_negros;54.0;
Nordeste;AL;1999;homicidios_negros;368.0;
Nordeste;AL;1999;homicidios_por_armas_de_fogo;382.0;14.08
Nordeste;AL;2000;homicidios;727.0;26.55
Nordeste;AL;2000;homicidios_de_homens_por_armas_de_fogo;234.0;4.43
Nordeste;AL;2000;homicidios_de_jovens;395.0;46.8
Nordeste;AL;2000;homicidios_de_jovens_homens;365.0;86.41
Nordeste;AL;2000;homicidios_de_jovens_mulheres;30.0;7.11
Nordeste;AL;2000;homicidios_de_jovens_por_armas_de_fogo;277.0;32.82
Nordeste;AL;2000;homicidios_de_mulheres_por_armas_de_fogo;33.0;2.24
Nordeste;AL;2000;homicidios_homens;663.0;46.34
Nordeste;AL;2000;homicidios_homens_nao_negros;92.0;23.45
Nordeste;AL;2000;homicidios_homens_negros;487.0;50.74
Nordeste;AL;2000;homicidios_mulheres;64.0;4.34
Nordeste;AL;2000;homicidios_mulheres_nao_negras;10.0;2.16
Nordeste;AL;2000;homicidios_mulheres_negras;46.0;4.54
Nordeste;AL;2000;homicidios_nao_negros;102.0;11.95
Nordeste;AL;2000;homicidios_negros;533.0;27.04
Nordeste;AL;2000;homicidios_por_armas_de_fogo;484.0;17.67
Nordeste;AL;2001;homicidios;830.0;29.06
Nordeste;AL;2001;homicidios_de_homens_por_armas_de_fogo;184.0;37.78
Nordeste;AL;2001;homicidios_de_jovens;480.0;55.9
Nordeste;AL;2001;homicidios_de_jovens_homens;456.0;106.09
Nordeste;AL;2001;homicidios_de_jovens_mulheres;23.0;5.36
Nordeste;AL;2001;homicidios_de_jovens_por_armas_de_fogo;369.0;42.97
Nordeste;AL;2001;homicidios_de_mulheres_por_armas_de_fogo;29.0;1.94
Nordeste;AL;2001;homicidios_homens;775.0;53.47
Nordeste;AL;2001;homicidios_homens_nao_negros;95.0;27.51
Nordeste;AL;2001;homicidios_homens_negros;557.0;53.02
Nordeste;AL;2001;homicidios_mulheres;54.0;3.61
Nordeste;AL;2001;homicidios_mulheres_nao_negras;11.0;2.65
Nordeste;AL;2001;homicidios_mulheres_negras;31.0;2.78
Nordeste;AL;2001;homicidios_nao_negros;106.0;13.95
Nordeste;AL;2001;homicidios_negros;589.0;27.23
Nordeste;AL;2001;homicidios_por_armas_de_fogo;604.0;21.14
Nordeste;AL;2002;homicidios;991.0;34.32
Nordeste;AL;2002;homicidios_de_homens_por_armas_de_fogo;186.0;49.35
Nordeste;AL;2002;homicidios_de_jovens;559.0;64.13
Nordeste;AL;2002;homicidios_de_jovens_homens;529.0;121.27
Nordeste;AL;2002;homicidios_de_jovens_mulheres;30.0;6.89
Nordeste;AL;2002;homicidios_de_jovens_por_armas_de_fogo;435.0;49.9
Nordeste;AL;2002;homicidios_de_mulheres_por_armas_de_fogo;45.0;2.97
Nordeste;AL;2002;homicidios_homens;921.0;62.75
Nordeste;AL;2002;homicidios_homens_nao_negros;99.0;27.03
Nordeste;AL;2002;homicidios_homens_negros;616.0;58.83
Nordeste;AL;2002;homicidios_mulheres;70.0;4.62
Nordeste;AL;2002;homicidios_mulheres_nao_negras;7.0;1.64
Nordeste;AL;2002;homicidios_mulheres_negras;39.0;3.49
Nordeste;AL;2002;homicidios_nao_negros;106.0;13.38
Nordeste;AL;2002;homicidios_negros;655.0;30.26
Nordeste;AL;2002;homicidios_por_armas_de_fogo;720.0;24.93
Nordeste;AL;2003;homicidios;1039.0;35.61
Nordeste;AL;2003;homicidios_de_homens_por_armas_de_fogo;157.0;35.02
Nordeste;AL;2003;homicidios_de_jovens;615.0;69.67
Nordeste;AL;2003;homicidios_de_jovens_homens;586.0;132.73
Nordeste;AL;2003;homicidios_de_jovens_mulheres;29.0;6.57
Nordeste;AL;2003;homicidios_de_jovens_por_armas_de_fogo;476.0;53.93
Nordeste;AL;2003;homicidios_de_mulheres_por_armas_de_fogo;34.0;2.22
Nordeste;AL;2003;homicidios_homens;972.0;65.45
Nordeste;AL;2003;homicidios_homens_nao_negros;58.0;14.29
Nordeste;AL;2003;homicidios_homens_negros;591.0;56.57
Nordeste;AL;2003;homicidios_mulheres;67.0;4.37
Nordeste;AL;2003;homicidios_mulheres_nao_negras;5.0;1.13
Nordeste;AL;2003;homicidios_mulheres_negras;39.0;3.57
Nordeste;AL;2003;homicidios_nao_negros;63.0;7.44
Nordeste;AL;2003;homicidios_negros;630.0;29.5
Nordeste;AL;2003;homicidios_por_armas_de_fogo;774.0;26.53
Nordeste;AL;2004;homicidios;1035.0;35.11
Nordeste;AL;2004;homicidios_de_homens_por_armas_de_fogo;213.0;33.82
Nordeste;AL;2004;homicidios_de_jovens;623.0;69.88
Nordeste;AL;2004;homicidios_de_jovens_homens;589.0;132.2
Nordeste;AL;2004;homicidios_de_jovens_mulheres;34.0;7.62
Nordeste;AL;2004;homicidios_de_jovens_por_armas_de_fogo;481.0;53.95
Nordeste;AL;2004;homicidios_de_mulheres_por_armas_de_fogo;35.0;2.25
Nordeste;AL;2004;homicidios_homens;960.0;63.93
Nordeste;AL;2004;homicidios_homens_nao_negros;43.0;9.76
Nordeste;AL;2004;homicidios_homens_negros;666.0;65.87
Nordeste;AL;2004;homicidios_mulheres;75.0;4.83
Nordeste;AL;2004;homicidios_mulheres_nao_negras;9.0;1.76
Nordeste;AL;2004;homicidios_mulheres_negras;42.0;4.07
Nordeste;AL;2004;homicidios_nao_negros;52.0;5.47
Nordeste;AL;2004;homicidios_negros;708.0;34.65
Nordeste;AL;2004;homicidios_por_armas_de_fogo;754.0;25.29
Nordeste;AL;2005;homicidios;1203.0;39.89
Nordeste;AL;2005;homicidios_de_homens_por_armas_de_fogo;251.0;37.5
Nordeste;AL;2005;homicidios_de_jovens;696.0;77.5
Nordeste;AL;2005;homicidios_de_jovens_homens;660.0;147.19
Nordeste;AL;2005;homicidios_de_jovens_mulheres;36.0;8.01
Nordeste;AL;2005;homicidios_de_jovens_por_armas_de_fogo;537.0;59.8
Nordeste;AL;2005;homicidios_de_mulheres_por_armas_de_fogo;36.0;2.29
Nordeste;AL;2005;homicidios_homens;1129.0;74.39
Nordeste;AL;2005;homicidios_homens_nao_negros;61.0;15.27
Nordeste;AL;2005;homicidios_homens_negros;766.0;71.71
Nordeste;AL;2005;homicidios_mulheres;74.0;4.71
Nordeste;AL;2005;homicidios_mulheres_nao_negras;8.0;1.67
Nordeste;AL;2005;homicidios_mulheres_negras;46.0;4.17
Nordeste;AL;2005;homicidios_nao_negros;69.0;7.87
Nordeste;AL;2005;homicidios_negros;812.0;37.41
Nordeste;AL;2005;homicidios_por_armas_de_fogo;909.0;30.14
Nordeste;AL;2006;homicidios;1620.0;53.1
Nordeste;AL;2006;homicidios_de_homens_por_armas_de_fogo;357.0;72.07
Nordeste;AL;2006;homicidios_de_jovens;980.0;108.6
Nordeste;AL;2006;homicidios_de_jovens_homens;925.0;205.5
Nordeste;AL;2006;homicidios_de_jovens_mulheres;55.0;12.16
Nordeste;AL;2006;homicidios_de_jovens_por_armas_de_fogo;823.0;91.2
Nordeste;AL;2006;homicidios_de_mulheres_por_armas_de_fogo;64.0;4.03
Nordeste;AL;2006;homicidios_homens;1514.0;98.79
Nordeste;AL;2006;homicidios_homens_nao_negros;62.0;14.42
Nordeste;AL;2006;homicidios_homens_negros;1012.0;94.14
Nordeste;AL;2006;homicidios_mulheres;106.0;6.68
Nordeste;AL;2006;homicidios_mulheres_nao_negras;6.0;1.21
Nordeste;AL;2006;homicidios_mulheres_negras;66.0;6.16
Nordeste;AL;2006;homicidios_nao_negros;68.0;7.36
Nordeste;AL;2006;homicidios_negros;1078.0;50.22
Nordeste;AL;2006;homicidios_por_armas_de_fogo;1308.0;42.88
Nordeste;AL;2007;homicidios;1836.0;59.51
Nordeste;AL;2007;homicidios_de_homens_por_armas_de_fogo;390.0;82.52
Nordeste;AL;2007;homicidios_de_jovens;1102.0;121.77
Nordeste;AL;2007;homicidios_de_jovens_homens;1046.0;232.01
Nordeste;AL;2007;homicidios_de_jovens_mulheres;56.0;12.33
Nordeste;AL;2007;homicidios_de_jovens_por_armas_de_fogo;959.0;105.97
